Experiment,Form,Precision,Recall,F1-Score,Support
ABLATE_total_syllables,pantoum,0.0,0.0,0.0,1.0
ABLATE_total_syllables,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_total_syllables,sonnet,0.9819819819819819,0.9159663865546218,0.9478260869565217,119.0
ABLATE_total_syllables,unfixed,0.41818181818181815,0.5,0.45544554455445546,46.0
ABLATE_average_syllable_count,ballad,0.375,0.42857142857142855,0.4,14.0
ABLATE_average_syllable_count,blank verse,0.25,0.42857142857142855,0.3157894736842105,7.0
ABLATE_average_syllable_count,common measure,0.46153846153846156,0.6666666666666666,0.5454545454545454,9.0
ABLATE_average_syllable_count,couplet,0.7272727272727273,0.6486486486486487,0.6857142857142857,74.0
ABLATE_average_syllable_count,free verse,0.8181818181818182,0.6923076923076923,0.75,13.0
ABLATE_average_syllable_count,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_average_syllable_count,limerick,0.0,0.0,0.0,1.0
ABLATE_average_syllable_count,pantoum,0.0,0.0,0.0,1.0
ABLATE_average_syllable_count,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_average_syllable_count,sonnet,0.9821428571428571,0.9243697478991597,0.9523809523809523,119.0
ABLATE_average_syllable_count,unfixed,0.4444444444444444,0.5217391304347826,0.48,46.0
ABLATE_stanza_scheme,ballad,0.38461538461538464,0.35714285714285715,0.37037037037037035,14.0
ABLATE_stanza_scheme,blank verse,0.18181818181818182,0.2857142857142857,0.2222222222222222,7.0
ABLATE_stanza_scheme,common measure,0.4,0.6666666666666666,0.5,9.0
ABLATE_stanza_scheme,couplet,0.7627118644067796,0.6081081081081081,0.6766917293233082,74.0
ABLATE_stanza_scheme,free verse,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
ABLATE_stanza_scheme,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_stanza_scheme,limerick,0.0,0.0,0.0,1.0
ABLATE_stanza_scheme,pantoum,0.0,0.0,0.0,1.0
ABLATE_stanza_scheme,quatrain,1.0,0.3333333333333333,0.5,3.0
ABLATE_stanza_scheme,sonnet,0.925,0.9327731092436975,0.9288702928870293,119.0
ABLATE_stanza_scheme,unfixed,0.3888888888888889,0.45652173913043476,0.42,46.0
ABLATE_rhyme_scheme_per_stanza,ballad,0.4,0.42857142857142855,0.41379310344827586,14.0
ABLATE_rhyme_scheme_per_stanza,blank verse,0.25,0.42857142857142855,0.3157894736842105,7.0
ABLATE_rhyme_scheme_per_stanza,common measure,0.42857142857142855,0.6666666666666666,0.5217391304347826,9.0
ABLATE_rhyme_scheme_per_stanza,couplet,0.703125,0.6081081081081081,0.6521739130434783,74.0
ABLATE_rhyme_scheme_per_stanza,free verse,0.75,0.6923076923076923,0.72,13.0
ABLATE_rhyme_scheme_per_stanza,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_rhyme_scheme_per_stanza,limerick,0.0,0.0,0.0,1.0
ABLATE_rhyme_scheme_per_stanza,pantoum,0.0,0.0,0.0,1.0
ABLATE_rhyme_scheme_per_stanza,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_rhyme_scheme_per_stanza,sonnet,0.9819819819819819,0.9159663865546218,0.9478260869565217,119.0
ABLATE_rhyme_scheme_per_stanza,unfixed,0.4107142857142857,0.5,0.45098039215686275,46.0
ABLATE_rhyme_scheme,ballad,0.42857142857142855,0.42857142857142855,0.42857142857142855,14.0
ABLATE_rhyme_scheme,blank verse,0.25,0.42857142857142855,0.3157894736842105,7.0
ABLATE_rhyme_scheme,common measure,0.35294117647058826,0.6666666666666666,0.46153846153846156,9.0
ABLATE_rhyme_scheme,couplet,0.7142857142857143,0.6081081081081081,0.656934306569343,74.0
ABLATE_rhyme_scheme,free verse,0.75,0.6923076923076923,0.72,13.0
ABLATE_rhyme_scheme,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_rhyme_scheme,limerick,0.0,0.0,0.0,1.0
ABLATE_rhyme_scheme,pantoum,0.0,0.0,0.0,1.0
ABLATE_rhyme_scheme,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_rhyme_scheme,sonnet,0.9819819819819819,0.9159663865546218,0.9478260869565217,119.0
ABLATE_rhyme_scheme,unfixed,0.41818181818181815,0.5,0.45544554455445546,46.0
ABLATE_metrical_foot,ballad,0.42857142857142855,0.42857142857142855,0.42857142857142855,14.0
ABLATE_metrical_foot,blank verse,0.25,0.42857142857142855,0.3157894736842105,7.0
ABLATE_metrical_foot,common measure,0.42857142857142855,0.6666666666666666,0.5217391304347826,9.0
ABLATE_metrical_foot,couplet,0.7121212121212122,0.6351351351351351,0.6714285714285714,74.0
ABLATE_metrical_foot,free verse,0.75,0.6923076923076923,0.72,13.0
ABLATE_metrical_foot,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_metrical_foot,limerick,0.0,0.0,0.0,1.0
ABLATE_metrical_foot,pantoum,0.0,0.0,0.0,1.0
ABLATE_metrical_foot,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_metrical_foot,sonnet,0.9819819819819819,0.9159663865546218,0.9478260869565217,119.0
ABLATE_metrical_foot,unfixed,0.41818181818181815,0.5,0.45544554455445546,46.0
ABLATE_metrical_foot_count,ballad,0.5555555555555556,0.35714285714285715,0.43478260869565216,14.0
ABLATE_metrical_foot_count,blank verse,0.14285714285714285,0.2857142857142857,0.19047619047619047,7.0
ABLATE_metrical_foot_count,common measure,0.35294117647058826,0.6666666666666666,0.46153846153846156,9.0
ABLATE_metrical_foot_count,couplet,0.7419354838709677,0.6216216216216216,0.6764705882352942,74.0
ABLATE_metrical_foot_count,free verse,0.75,0.6923076923076923,0.72,13.0
ABLATE_metrical_foot_count,haiku,0.8,1.0,0.8888888888888888,4.0
ABLATE_metrical_foot_count,limerick,0.0,0.0,0.0,1.0
ABLATE_metrical_foot_count,pantoum,0.0,0.0,0.0,1.0
ABLATE_metrical_foot_count,quatrain,1.0,0.6666666666666666,0.8,3.0
ABLATE_metrical_foot_count,sonnet,0.9734513274336283,0.9243697478991597,0.9482758620689655,119.0
ABLATE_metrical_foot_count,unfixed,0.42105263157894735,0.5217391304347826,0.46601941747572817,46.0
NUMERIC_ONLY,ballad,0.16129032258064516,0.35714285714285715,0.2222222222222222,14.0
NUMERIC_ONLY,blank verse,0.2222222222222222,0.2857142857142857,0.25,7.0
NUMERIC_ONLY,common measure,0.06666666666666667,0.1111111111111111,0.08333333333333333,9.0
NUMERIC_ONLY,couplet,0.25,0.013513513513513514,0.02564102564102564,74.0
NUMERIC_ONLY,free verse,0.2222222222222222,0.3076923076923077,0.25806451612903225,13.0
NUMERIC_ONLY,ghazal,0.0,0.0,0.0,0.0
NUMERIC_ONLY,haiku,0.2857142857142857,1.0,0.4444444444444444,4.0
NUMERIC_ONLY,limerick,0.06666666666666667,1.0,0.125,1.0
NUMERIC_ONLY,pantoum,0.0,0.0,0.0,1.0
NUMERIC_ONLY,quatrain,0.0,0.0,0.0,3.0
NUMERIC_ONLY,sestina,0.0,0.0,0.0,0.0
NUMERIC_ONLY,sonnet,0.8818897637795275,0.9411764705882353,0.9105691056910569,119.0
NUMERIC_ONLY,unfixed,0.8333333333333334,0.10869565217391304,0.19230769230769232,46.0
NUMERIC_ONLY,villanelle,0.0,0.0,0.0,0.0
CATEGORICAL_ONLY,ballad,0.0,0.0,0.0,14.0
CATEGORICAL_ONLY,blank verse,0.14814814814814814,0.5714285714285714,0.23529411764705882,7.0
CATEGORICAL_ONLY,common measure,0.15384615384615385,0.2222222222222222,0.18181818181818182,9.0
CATEGORICAL_ONLY,couplet,0.576271186440678,0.4594594594594595,0.5112781954887218,74.0
CATEGORICAL_ONLY,free verse,0.6363636363636364,0.5384615384615384,0.5833333333333334,13.0
CATEGORICAL_ONLY,haiku,0.8,1.0,0.8888888888888888,4.0
CATEGORICAL_ONLY,limerick,0.0,0.0,0.0,1.0
CATEGORICAL_ONLY,pantoum,0.0,0.0,0.0,1.0
CATEGORICAL_ONLY,quatrain,0.0,0.0,0.0,3.0
CATEGORICAL_ONLY,sonnet,0.972972972972973,0.907563025210084,0.9391304347826087,119.0
CATEGORICAL_ONLY,unfixed,0.26666666666666666,0.34782608695652173,0.3018867924528302,46.0
